[1, [9.97724201 7.50240868 0.93209731], 57785.39, [6.59900314 5.06059193 2.00410092]]
[1, [9.97701443 7.37182324 1.27985129], 57785.39, [6.59900314 5.06059193 2.00410092]]
X[1, [9.98153092 7.47749202 0.92265435], 57785.41, [6.59359489 5.0910293  2.00893565]]
[1, [9.98123243 7.34543011 1.2712823 ], 57785.41, [6.59359489 5.0910293  2.00893565]]
X[1, [9.97904021 7.49126247 0.92208846], 57785.45, [6.58304294 5.15032159 2.01849259]]
[1, [9.97857463 7.36505969 1.27106084], 57785.45, [6.58304294 5.15032159 2.01849259]]
X[1, [9.98368268 7.47682001 0.92040589], 57785.47, [6.57789878 5.17917931 2.02327754]]
[1, [9.98294098 7.34466521 1.26616456], 57785.47, [6.57789878 5.17917931 2.02327754]]
X[1, [9.96947133 7.55203767 0.94118991], 57785.55, [6.55820705 5.28933686 2.04267252]]
[1, [9.96836618 7.41426739 1.29056955], 57785.55, [6.55820705 5.28933686 2.04267252]]
X[1, [9.97335158 7.53022216 0.93962196], 57785.57, [6.55350949 5.31554643 2.04748915]]
[1, [9.97319594 7.39545861 1.28097001], 57785.57, [6.55350949 5.31554643 2.04748915]]
X[1, [9.97668571 7.51558138 0.92930708], 57785.59, [6.54890447 5.34121774 2.05222937]]
[1, [9.97640646 7.3789113  1.27961781], 57785.59, [6.54890447 5.34121774 2.05222937]]
X[1, [9.97479746 7.52769303 0.93572801], 57785.63, [6.53997664 5.39093456 2.06140746]]
[1, [9.97330953 7.3916686  1.27812015], 57785.63, [6.53997664 5.39093456 2.06140746]]
X[1, [9.97372238 4.25520844 3.818116  ], 57787.85, [6.41501    6.0608843  3.78764801]]
[2, [9.97814341 4.6057749  3.93114587], 57787.85, [6.41501    6.0608843  3.78764801]]
[1, [9.97379968 4.3684365  4.07909884], 57787.85, [6.41501    6.0608843  3.78764801]]
X[1, [9.97399023 4.25644564 3.79864488], 57787.87, [6.41467672 6.06243296 3.81216953]]
[2, [9.97871023 4.60691918 3.91608438], 57787.87, [6.41467672 6.06243296 3.81216953]]
[1, [9.97405935 4.36965312 4.06843709], 57787.87, [6.41467672 6.06243296 3.81216953]]
X[1, [9.97392421 4.25918583 3.81114331], 57787.91, [6.41402687 6.06544282 3.85998493]]
[2, [9.97828217 4.60110643 3.92424377], 57787.91, [6.41402687 6.06544282 3.85998493]]
[1, [9.97493639 4.36750659 4.07230452], 57787.91, [6.41402687 6.06544282 3.85998493]]
X[1, [9.97384232 4.25306663 3.81392604], 57787.95, [6.41339905 6.06833781 3.9062204 ]]
[2, [9.97845682 4.60368456 3.93132783], 57787.95, [6.41339905 6.06833781 3.9062204 ]]
[1, [9.97376314 4.36636816 4.08380627], 57787.95, [6.41339905 6.06833781 3.9062204 ]]
X[1, [9.9739533  4.25425472 3.80170787], 57787.97, [6.41309322 6.06974399 3.92874416]]
[2, [9.97836214 4.60500839 3.91468358], 57787.97, [6.41309322 6.06974399 3.92874416]]
[1, [9.97399701 4.36752011 4.07162072], 57787.97, [6.41309322 6.06974399 3.92874416]]
X[1, [9.97410923 4.25539265 3.78897071], 57787.99, [6.41279266 6.07112367 3.95085582]]
[2, [9.97858078 4.60616366 3.90191148], 57787.99, [6.41279266 6.07112367 3.95085582]]
[1, [9.9749618  4.36825615 4.05455825], 57787.99, [6.41279266 6.07112367 3.95085582]]
X[1, [9.97411238 4.25776771 3.7969467 ], 57788.03, [6.41220694 6.07380553 3.99377805]]
[2, [9.97847174 4.59989105 3.90988222], 57788.03, [6.41220694 6.07380553 3.99377805]]
[1, [9.97515387 4.36616787 4.06695404], 57788.03, [6.41220694 6.07380553 3.99377805]]
X[1, [9.97400587 4.25134397 3.80317736], 57788.07, [6.41164106 6.07638694 4.03490658]]
[2, [9.97838698 4.60225631 3.91607522], 57788.07, [6.41164106 6.07638694 4.03490658]]
[1, [9.97400157 4.36467776 4.07320949], 57788.07, [6.41164106 6.07638694 4.03490658]]
X[1, [ 9.96867838 12.26300606  3.82363945], 57792.05, [ 6.40063701 12.47035271  4.56677608]]
[1, [ 9.97394048 13.53211123  3.8850496 ], 57792.05, [ 6.40063701 12.47035271  4.56677608]]
[2, [ 9.97511335 11.91576587  3.93620274], 57792.05, [ 6.40063701 12.47035271  4.56677608]]
[1, [ 9.96866987 12.15652678  4.08832702], 57792.05, [ 6.40063701 12.47035271  4.56677608]]
[1, [ 9.9738846  15.10937524  4.01836317], 57792.05, [ 6.40063701 12.47035271  4.56677608]]
[1, [ 9.97385589 13.33713529  4.11755171], 57792.05, [ 6.40063701 12.47035271  4.56677608]]
[1, [ 9.97387115 14.83209822  4.11308256], 57792.05, [ 6.40063701 12.47035271  4.56677608]]
X[1, [ 9.96867664 12.24518432  3.82132717], 57792.07, [ 6.40064371 12.50230391  4.57282216]]
[1, [ 9.97384629 13.5137305   3.87874202], 57792.07, [ 6.40064371 12.50230391  4.57282216]]
[2, [ 9.97446621 11.89314147  3.9328014 ], 57792.07, [ 6.40064371 12.50230391  4.57282216]]
[1, [ 9.97307779 15.08957127  4.00494869], 57792.07, [ 6.40064371 12.50230391  4.57282216]]
[1, [ 9.96999502 12.13316993  4.08549821], 57792.07, [ 6.40064371 12.50230391  4.57282216]]
[1, [ 9.9738652  13.31791456  4.11048627], 57792.07, [ 6.40064371 12.50230391  4.57282216]]
[1, [ 9.97385353 14.81265784  4.10286781], 57792.07, [ 6.40064371 12.50230391  4.57282216]]
X[1, [ 9.96998932 12.25648231  3.82268951], 57792.11, [ 6.40065652 12.56455211  4.58461361]]
[1, [ 9.97492108 13.52474188  3.8816914 ], 57792.11, [ 6.40065652 12.56455211  4.58461361]]
[2, [ 9.97445862 11.90796012  3.93154877], 57792.11, [ 6.40065652 12.56455211  4.58461361]]
[1, [ 9.97388421 15.10399994  4.00755151], 57792.11, [ 6.40065652 12.56455211  4.58461361]]
[1, [ 9.96998355 12.14681787  4.08620109], 57792.11, [ 6.40065652 12.56455211  4.58461361]]
[1, [ 9.97387993 13.33113265  4.11201432], 57792.11, [ 6.40065652 12.56455211  4.58461361]]
[1, [ 9.97485667 14.82203017  4.10766099], 57792.11, [ 6.40065652 12.56455211  4.58461361]]
X[1, [ 9.96868094 12.26541515  3.82398622], 57792.15, [ 6.40066909 12.62456504  4.5961577 ]]
[1, [ 9.9749496  13.53737391  3.89199393], 57792.15, [ 6.40066909 12.62456504  4.5961577 ]]
[2, [ 9.97443373 11.92034074  3.93868407], 57792.15, [ 6.40066909 12.62456504  4.5961577 ]]
[1, [ 9.97394597 15.11557034  4.01197144], 57792.15, [ 6.40066909 12.62456504  4.5961577 ]]
[1, [ 9.96868395 12.15384489  4.08657145], 57792.15, [ 6.40066909 12.62456504  4.5961577 ]]
[1, [ 9.97392574 13.34202327  4.11210015], 57792.15, [ 6.40066909 12.62456504  4.5961577 ]]
[1, [ 9.97486922 14.83288094  4.11877526], 57792.15, [ 6.40066909 12.62456504  4.5961577 ]]
X[1, [ 9.96867494 12.27526108  3.82462749], 57792.19, [ 6.40068148 12.68231822  4.60760764]]
[1, [ 9.9739264  13.55082449  3.89142203], 57792.19, [ 6.40068148 12.68231822  4.60760764]]
[2, [ 9.97443662 11.92943857  3.9373131 ], 57792.19, [ 6.40068148 12.68231822  4.60760764]]
[1, [ 9.97390958 15.12417438  4.02031295], 57792.19, [ 6.40068148 12.68231822  4.60760764]]
[1, [ 9.96869493 12.17095075  4.086548  ], 57792.19, [ 6.40068148 12.68231822  4.60760764]]
[1, [ 9.97384599 13.35008886  4.11896576], 57792.19, [ 6.40068148 12.68231822  4.60760764]]
[1, [ 9.97385822 14.84460143  4.11684249], 57792.19, [ 6.40068148 12.68231822  4.60760764]]
X[1, [ 9.96999435 12.25740261  3.81989911], 57792.21, [ 6.40068771 12.71034629  4.61330861]]
[1, [ 9.9731223  13.52829597  3.88649759], 57792.21, [ 6.40068771 12.71034629  4.61330861]]
[2, [ 9.97447604 11.90694755  3.9318915 ], 57792.21, [ 6.40068771 12.71034629  4.61330861]]
[1, [ 9.97396517 15.1015264   4.01535594], 57792.21, [ 6.40068771 12.71034629  4.61330861]]
[1, [ 9.96770358 12.14828461  4.0864093 ], 57792.21, [ 6.40068771 12.71034629  4.61330861]]
[1, [ 9.97391786 14.82166891  4.11107787], 57792.21, [ 6.40068771 12.71034629  4.61330861]]
[1, [ 9.97492266 13.33168394  4.11749792], 57792.21, [ 6.40068771 12.71034629  4.61330861]]
X[1, [10.02506511  7.40947628  1.08012683], 57803.73, [13.62445173  4.9767781   2.06163928]]
[1, [10.02598442  7.60510195  1.30738662], 57803.73, [13.62445173  4.9767781   2.06163928]]
X[1, [10.02534401  7.41639038  1.08251096], 57803.77, [13.62786602  5.03367432  2.07032482]]
[1, [10.02544006  7.61590909  1.31061102], 57803.77, [13.62786602  5.03367432  2.07032482]]
X[1, [10.02475704  7.4019967   1.0755448 ], 57803.79, [13.62952563  5.06134675  2.07469229]]
[1, [10.02412839  7.60133056  1.29967713], 57803.79, [13.62952563  5.06134675  2.07469229]]
X[1, [10.02421846  7.40803778  1.07562732], 57803.83, [13.63275017  5.11513342  2.08332473]]
[1, [10.0252735   7.60907279  1.30610555], 57803.83, [13.63275017  5.11513342  2.08332473]]
X[1, [10.02563497  7.44891688  1.09261371], 57803.89, [13.63734929  5.19187429  2.09568155]]
[1, [10.02621575  7.64316366  1.3208153 ], 57803.89, [13.63734929  5.19187429  2.09568155]]
X[1, [10.02574709  7.43181203  1.0897525 ], 57803.91, [13.63881879  5.21638988  2.09963658]]
[1, [10.0256072   7.625821    1.31401294], 57803.91, [13.63881879  5.21638988  2.09963658]]
X[1, [10.02602176  7.43984451  1.0906607 ], 57803.95, [13.64166363  5.26380754  2.10741507]]
[1, [10.02698371  7.6362129   1.3165045 ], 57803.95, [13.64166363  5.26380754  2.10741507]]
X[1, [10.02554359  7.4462465   1.09443227], 57803.99, [13.64438439  5.30906851  2.11514583]]
[1, [10.02552932  7.64649879  1.32142619], 57803.99, [13.64438439  5.30906851  2.11514583]]
X[1, [10.03019932  4.23992564  3.78725298], 57806.13, [13.68241231  5.9079017   3.73221969]]
[2, [10.02543535  4.58708634  3.90344091], 57806.13, [13.68241231  5.9079017   3.73221969]]
[1, [10.03025052  4.34754744  4.05556728], 57806.13, [13.68241231  5.9079017   3.73221969]]
X[1, [10.03112831  4.24292357  3.79790348], 57806.17, [13.68251088  5.91060778  3.7834929 ]]
[2, [10.02516232  4.58501177  3.91410962], 57806.17, [13.68251088  5.91060778  3.7834929 ]]
[1, [10.03025484  4.35003657  4.06174243], 57806.17, [13.68251088  5.91060778  3.7834929 ]]
X[1, [10.03114161  4.23516758  3.78712363], 57806.19, [13.68255725  5.91192445  3.80849342]]
[2, [10.02512641  4.58623211  3.89426251], 57806.19, [13.68255725  5.91192445  3.80849342]]
[1, [10.03114681  4.35167977  4.04640416], 57806.19, [13.68255725  5.91192445  3.80849342]]
X[1, [10.03124059  4.2376245   3.79115685], 57806.23, [13.6826443   5.91448719  3.8572677 ]]
[2, [10.02586068  4.58445059  3.90721072], 57806.23, [13.6826443   5.91448719  3.8572677 ]]
[1, [10.03258527  4.35027399  4.05937739], 57806.23, [13.6826443   5.91448719  3.8572677 ]]
X[1, [10.03132587  4.24113623  3.82501595], 57806.29, [13.68276046  5.91816156  3.92750532]]
[2, [10.02591647  4.58793658  3.94110054], 57806.29, [13.68276046  5.91816156  3.92750532]]
[1, [10.03028558  4.3481312   4.08887028], 57806.29, [13.68276046  5.91816156  3.92750532]]
X[1, [10.03120915  4.24218403  3.81176377], 57806.31, [13.68279524  5.91934168  3.95012216]]
[2, [10.02586523  4.58902161  3.92781475], 57806.31, [13.68279524  5.91934168  3.95012216]]
[1, [10.03030215  4.34923386  4.07562441], 57806.31, [13.68279524  5.91934168  3.95012216]]
X[1, [10.03114632  4.24430613  3.81992514], 57806.35, [13.68285907  5.92163614  3.99407112]]
[2, [10.02518727  4.58641242  3.92691969], 57806.35, [13.68285907  5.92163614  3.99407112]]
[1, [10.03126548  4.35182235  4.07928205], 57806.35, [13.68285907  5.92163614  3.99407112]]
X[1, [10.03119845  4.23637813  3.80544771], 57806.37, [13.68288828  5.92275118  4.01537623]]
[2, [10.02479422  4.58730817  3.91686759], 57806.37, [13.68288828  5.92275118  4.01537623]]
[1, [10.03021696  4.35238073  4.06930755], 57806.37, [13.68288828  5.92275118  4.01537623]]
X[1, [15.97758057  4.80738189  6.60665593], 57810.13, [12.45080211  6.10277531  7.48940226]]
[1, [15.97377589  5.77932368  6.61024917], 57810.13, [12.45080211  6.10277531  7.48940226]]
[2, [15.98451141  4.45623659  6.72417563], 57810.13, [12.45080211  6.10277531  7.48940226]]
[2, [15.97699979  6.1301768   6.72188928], 57810.13, [12.45080211  6.10277531  7.48940226]]
[1, [15.97731972  4.69896853  6.87428784], 57810.13, [12.45080211  6.10277531  7.48940226]]
[1, [15.97471998  5.89013961  6.8760814 ], 57810.13, [12.45080211  6.10277531  7.48940226]]
X[1, [15.96656482  4.78225253  6.62224345], 57810.19, [12.44644864  6.10583858  7.50541616]]
[1, [15.97138695  5.75092658  6.62757112], 57810.19, [12.44644864  6.10583858  7.50541616]]
[2, [15.9714663   4.4292478   6.73958697], 57810.19, [12.44644864  6.10583858  7.50541616]]
[2, [15.97679063  6.10333078  6.73562681], 57810.19, [12.44644864  6.10583858  7.50541616]]
[1, [15.96701699  4.67109943  6.89079096], 57810.19, [12.44644864  6.10583858  7.50541616]]
[1, [15.97235958  5.86640273  6.88972282], 57810.19, [12.44644864  6.10583858  7.50541616]]
X[1, [15.97094154  4.7892935   6.62049641], 57810.21, [12.44521582  6.10682918  7.5099248 ]]
[1, [15.9725707   5.76527592  6.61925311], 57810.21, [12.44521582  6.10682918  7.5099248 ]]
[2, [15.97705857  4.43943668  6.72949856], 57810.21, [12.44521582  6.10682918  7.5099248 ]]
[2, [15.97714993  6.11065317  6.73253622], 57810.21, [12.44521582  6.10682918  7.5099248 ]]
[1, [15.97096039  4.68069388  6.88213643], 57810.21, [12.44521582  6.10682918  7.5099248 ]]
[1, [15.97336073  5.87290128  6.88230447], 57810.21, [12.44521582  6.10682918  7.5099248 ]]
X[1, [15.96844796  4.78214212  6.62036634], 57810.25, [12.44302561  6.10876448  7.51770406]]
[1, [15.9730165   5.75669794  6.620777  ], 57810.25, [12.44302561  6.10876448  7.51770406]]
[2, [15.97382248  4.43231263  6.73724198], 57810.25, [12.44302561  6.10876448  7.51770406]]
[2, [15.97654951  6.10754547  6.73504299], 57810.25, [12.44302561  6.10876448  7.51770406]]
[1, [15.96906838  4.67181526  6.88689698], 57810.25, [12.44302561  6.10876448  7.51770406]]
[1, [15.97315522  5.86475351  6.88890295], 57810.25, [12.44302561  6.10876448  7.51770406]]
X[1, [15.96755757  4.77794971  6.62540775], 57810.29, [12.44116242  6.11063821  7.52383284]]
[1, [15.97264626  5.7511698   6.62394606], 57810.29, [12.44116242  6.11063821  7.52383284]]
[2, [15.97207702  4.42834452  6.73815091], 57810.29, [12.44116242  6.11063821  7.52383284]]
[2, [15.97663823  6.10309033  6.73889962], 57810.29, [12.44116242  6.11063821  7.52383284]]
[1, [15.96707885  4.66669382  6.88908569], 57810.29, [12.44116242  6.11063821  7.52383284]]
[1, [15.97211671  5.85962068  6.88850758], 57810.29, [12.44116242  6.11063821  7.52383284]]
X[1, [15.97015619  4.78693495  6.62098121], 57810.31, [12.44034016  6.11155233  7.52627863]]
[1, [15.97356202  5.76135492  6.62094082], 57810.31, [12.44034016  6.11155233  7.52627863]]
[2, [15.97632621  4.43397202  6.73344607], 57810.31, [12.44034016  6.11155233  7.52627863]]
[2, [15.97713891  6.10997854  6.73652811], 57810.31, [12.44034016  6.11155233  7.52627863]]
[1, [15.9713566   4.67782811  6.885041  ], 57810.31, [12.44034016  6.11155233  7.52627863]]
[1, [15.97291127  5.87010151  6.88596362], 57810.31, [12.44034016  6.11155233  7.52627863]]
X[1, [15.96916274  4.78647015  6.62162604], 57810.35, [12.43888441  6.11333639  7.529938  ]]
[1, [15.97347439  5.75855431  6.6235906 ], 57810.35, [12.43888441  6.11333639  7.529938  ]]
[2, [15.97423696  4.43431356  6.73403125], 57810.35, [12.43888441  6.11333639  7.529938  ]]
[2, [15.97685231  6.10378956  6.74007958], 57810.35, [12.43888441  6.11333639  7.529938  ]]
[1, [15.9692793   4.67656532  6.89080457], 57810.35, [12.43888441  6.11333639  7.529938  ]]
[1, [15.97284416  5.86757446  6.88904776], 57810.35, [12.43888441  6.11333639  7.529938  ]]
X[1, [15.96646964  4.78120012  6.62162106], 57810.39, [12.43764346  6.11506232  7.53196761]]
[1, [15.97229426  5.74955207  6.62549744], 57810.39, [12.43764346  6.11506232  7.53196761]]
[2, [15.971861    4.42596774  6.73768978], 57810.39, [12.43764346  6.11506232  7.53196761]]
[2, [15.97689487  6.10392866  6.73783095], 57810.39, [12.43764346  6.11506232  7.53196761]]
[1, [15.9672647   4.66992867  6.88714977], 57810.39, [12.43764346  6.11506232  7.53196761]]
[1, [15.97224501  5.86292142  6.89110718], 57810.39, [12.43764346  6.11506232  7.53196761]]
X[1, [15.97003062  4.78890347  6.62013923], 57810.41, [12.43709369  6.11590358  7.53237545]]
[1, [15.97240077  5.75807619  6.62621663], 57810.41, [12.43709369  6.11590358  7.53237545]]
[2, [15.97687497  4.43454698  6.73578185], 57810.41, [12.43709369  6.11590358  7.53237545]]
[2, [15.97715501  6.1088525   6.7390926 ], 57810.41, [12.43709369  6.11590358  7.53237545]]
[1, [15.97116047  4.67674709  6.88640752], 57810.41, [12.43709369  6.11590358  7.53237545]]
[1, [15.97346275  5.87157774  6.88768447], 57810.41, [12.43709369  6.11590358  7.53237545]]
X[1, [15.96901962  4.78527826  6.62723957], 57810.45, [12.43612329  6.11754297  7.5319951 ]]
[1, [15.9738996   5.75488009  6.62214488], 57810.45, [12.43612329  6.11754297  7.5319951 ]]
[2, [15.97490179  4.43237777  6.73443087], 57810.45, [12.43612329  6.11754297  7.5319951 ]]
[2, [15.97720701  6.10232626  6.74065112], 57810.45, [12.43612329  6.11754297  7.5319951 ]]
